TIMESTAMP,TITLE,BRAND,DESCRIPTION,INITIAL_PRICE,FINAL_PRICE,CURRENCY,AVAILABILITY,REVIEWS_COUNT,CATEGORIES,ASIN,NUMBER_OF_SELLERS,ROOT_BS_RANK,DOMAIN,URL,IMAGE_URL,ITEM_WEIGHT,DELIVERY,RATING,PRODUCT_DIMENSIONS,DATE_FIRST_AVAILABLE,DISCOUNT,FEATURES,MODEL_NUMBER,MANUFACTURER
2023-10-16,"OLUKAI Nui Men's Beach Sandals, Full Grain Leather Flip-Flop Slides, Compression Molded Footbed & Ultra-Soft Comfort Fit",OluKai,"One of OluKai's most comfortable designs yet, the Nui combines exceptional midsole cushioning, top-grade leathers and island craftsmanship for a one-of-a-kind sandal experience. Decorative stitching on footbed, hand-sewn whipstitching, soft nylon toe post, embroidered logo.",null,100,USD,Only 4 left in stock - order soon,797,"Clothing, Shoes & Jewelry,Men,Shoes,Sandals",B01HH1ZEI2,2,429468,https://www.amazon.com/,https://www.amazon.com/Sandals-Leather-Flip-Flop-Compression-Ultra-Soft/dp/B077H4Q3NJ,https://m.media-amazon.com/images/I/71ooZBnllOL.__AC_SX395_SY395_QL70_FMwebp_.jpg,null,"FREE delivery Monday, October 23. Order within 12 hrs 48 mins",5,14 x 10 x 3 inches,30-Aug-14,null,"Leather sole,A CLASSIC LEATHER SANDAL Combining exceptional midsole cushioning, top-grade leathers, and authentic craftsmanship, the Nui helps you transition through all of life’s daily adventures.,RICH, PREMIUM & SOFT Beach sandals, flip-flops, and slides all come together with comfort and style in the Nui sandal, featuring high-character, premium antiqued full-grain leather with a quick-drying jersey knit lining and a soft nylon toe post.,ALL DAY COMFORT Featuring compression-molded EVA midsole covered in full-grain leather provides anatomically correct contour for a personalized fit and sustained comfort. Made with non-marking rubber outsole with traction pods for enhanced grip.,ONE YEAR WARRANTY As a testament to our quality construction, all OluKai footwear is backed by a guarantee against manufacturer’s defects for one full year from the purchase date. Footwear covered by the guarantee is replaced at Olukai’s discretion.,THE OLUKAI PHILOSOPHY We produce products we believe in and products we can stand behind. We believe in quality of product and material, craftsmanship in construction and finding quality in life by the choices we make everyday. Behind every pair is this commitment to quality for those who wear them and those who craft them, and a commitment to designing shoes that offer style, durability and comfort from heel to toe, making OluKai footwear the perfect gift for the men and women in your life.",10239-1010,OluKai
2023-10-16,Clarks Women's Breeze Shore Mule,Clarks,PLACEHOLDER PRODCUT DESCRIPTION.,65,34,USD,Only 5 left in stock - order soon,1576,"Clothing, Shoes & Jewelry,Women,Shoes,Mules & Clogs",B07XGNYGGH,5,33997,https://www.amazon.com/,https://www.amazon.com/Clarks-Womens-Breeze-Shore-Mule/dp/B0BLCPD5XX,https://m.media-amazon.com/images/I/71tpLmaiAPL.__AC_SX395_SY395_QL70_FMwebp_.jpg,null,"FREE delivery Monday, October 23 on orders shipped by Amazon over $35,Or fastest delivery Wednesday, October 18. Order within 9 hrs 47 mins",4,11.9 x 7.2 x 4.1 inches; 1.4 Pounds,30-Nov-21,-48%,"Imported,Rubber sole,Heel measures approximately 1"",Ideal for those transitional in-between-season days, our ever-popular Breeze collection is refreshed in a closed-toe slip-on design, layered with cushioning,Clarks Cloudsteppers,Textile lining for improved breathability and moisture wicking properties,Durable rubber outsole provides traction,1 inch heel height",null,Clarks
2023-10-16,Gregory Mountain Products Zulu 55 Liter Men's Overnight Hiking Backpack,Gregory Mountain Products,"Dialed for alpine overnights and long summer weekends, the agile, ventilated Zulu 55 is truly a weekender's dream -- especially if your weekend dreams involve moving fast in fun terrain. 55 liters is plenty of space for a luxurious three day warm-weather Escape or a night of winter camping, but with the free float suspension breathing and moving with you, it feels like you're out for an afternoon.",219.95,176,USD,In Stock,46,"Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Backpacks, Bags & Accessories,Backpacking Packs,Internal Frame Backpacks",B07F4JLVNR,1,381460,https://www.amazon.com/,https://www.amazon.com/Gregory-Mountain-Products-Overnight-Backpack/dp/B08X7JH9L6,https://m.media-amazon.com/images/I/61DsKl4K4cL.__AC_SX300_SY300_QL70_FMwebp_.jpg,3.8 Pounds,"FREE delivery October 18 - 20. ,Or fastest delivery Wednesday, October 18. Order within 2 hrs 45 mins. ",5,28 x 14.5 x 9 inches,29-Jun-18,-20%,"Free float suspension low profile open air ventilation, moisture wicking mesh and custom torso length,Raincover easy access rain cover keeps your gear Dry even when that storm rolls out of nowhere,3D comfort cradle system an ultra comfortable, body hugging fit,Front stretch mesh pocket for easy access while on the trail,Volume 55 liters",null,Gregory Mountain Products
2023-10-16,Sperry Men's Mako 2-Eye Boat Shoe,SPERM,"With enhanced comfort and support, the Mako is the worlds first boat shoe as rugged as a shark. Best known for boat shoes that have logged more miles of open ocean than any other brand, the Sperry Top-Sider story began on a raw winter day in New England. When avid sailor and hobbyist inventor Paul Sperry let his dog Prince out for his daily exercise, he noticed that the cocker spaniel was remarkably stable, even at a full run on the snow covered, icy crust. Paul raced back to his laboratory to begin working. Using pieces of rubber, a razor blade, and an ordinary sneaker, Paul had soon pieced together the prototype of the world's first boat shoe. Subsequent designs yielded the original Sperry Top-Sider now known as the Authentic Original. Since 1935, Sperry Top-Sider has been the leading brand of footwear for those who love the water. From its introduction of the world's first siped rubber outsole for non-marking traction, to its advanced technical fabrication to combat the elements, Sperry Top-Sider remains the vanguard of high-performance amphibious footwear. Available around the globe in fine independent, marine, and department stores, Sperry Top-Sider is the official footwear of the U.S. Sailing Team, Zodiac Academy, the World Billfish Series, and the Shimano Fishing Tour.",110,81,USD,In Stock,4598,"Clothing, Shoes & Jewelry,Men,Shoes,Loafers & Slip-Ons",B002BWQEFU,8,36897,https://www.amazon.com/,https://www.amazon.com/Sperry-Mens-Mako-2-Eye-Shoe/dp/B019C11C1S,https://m.media-amazon.com/images/I/61VBGHE5fVL.__AC_SX395_SY395_QL70_FMwebp_.jpg,2.45 Pounds,"FREE delivery Tuesday, October 24. Order within 12 hrs 46 mins",5,null,22-Jun-09,-27%,,Mako 2-Eye Canoe Moc Lace-Up Shoe,SPERM
2023-10-16,Sperry Men's Bahama Ii Boat Shoe,Sperry,"Authentic Original 2-Eye Raw Materials The Authentic Original boat shoe you know and love, complete with a handsewn construction and an undyed, natural suede and textile upper. Its non-marking, SeaCycled™ rubber outsole ensures long-term durability from dock to downtown.",70,38,USD,In Stock,3436,"Clothing, Shoes & Jewelry,Men,Shoes,Loafers & Slip-Ons",B0848HF7K1,2,26256,https://www.amazon.com/,https://www.amazon.com/Sperry-Mens-Bahama-Boat-Shoe/dp/B0BT9VC6T1,https://m.media-amazon.com/images/I/81q15Jj6j9L.__AC_SY395_SX395_QL70_FMwebp_.jpg,null,"FREE delivery Saturday, October 21,Or fastest delivery Thursday, October 19. Order within 12 hrs 1 min",5,10 x 15 x 6 inches; 1.5 Pounds,6-Jul-17,-46%,"Rubber sole,Canvas upper with logo accent,360 degree lace up closure for a secure fit,Breathable fabric linings,Padded footbed for added comfort,Non marking rubber outsole with wave siping for wet and dry traction",STS22019-260,Sperry
2023-10-16,"500 Thread Count 100% Cotton Sheet California King Sheets Set, 4-Piece Long - Staple Pure Cotton Best Sheets for Bed, Cooling, Soft & Silky Sateen Weave Fits Mattress Upto 16'' Deep Pocket, Black",Mayfair Linen,"Over 1 million happy customers trust our bedspreads linens and we would love for you to be equally happy with your purchase. You can claim an easy exchange or a refund within 30 days of purchase as per Amazon guidelines if your purchase leaves you dissatisfied or unhappy. Our product is the perfect useful gift and looks great in girls’, men’s, women’s, college’s, or guest rooms",null,70,USD,Only 9 left in stock - order soon,6052,"Home & Kitchen,Bedding,Sheets & Pillowcases,Sheet & Pillowcase Sets",B0B3RKXBXJ,1,11613,https://www.amazon.com/,https://www.amazon.com/Thread-Cotton-California-Sheets-4-Piece/dp/B0CDBRYBF6,https://m.media-amazon.com/images/I/610mA5A+K9L._AC_SY300_SX300_.jpg,6.17 pounds,"FREE delivery Monday, October 23,Or fastest delivery Friday, October 20. Order within 14 hrs 54 mins",4,11.2 x 9.2 x 5 inches,1-Aug-23,null,"SMOOTHER THAN OTHER COTTON SHEETS FROM SAME THREAD COUNT Our 500 thread countsheets set is made from extra long-staple cotton with a longer fiber length that produces stronger and smoother surface. The fabric is then mercerized for extra sheen and silky texture, and to improve the depth of the color so the sheets don’t fade or pill on the wash. This makes our 500 thread count sheets smoother and more durable than other bedsheets in the market.,CLOUDWEIGHT & SOFT + LIGHT ON POCKET These cal King sheets cotton are light and cool as air& breathable in hot summers. The sateen finish lends a silky feel of the hotel bed room. Our california King cotton sheet sets includes 4pieces 1flat or top sheet (108” W x 102” L), 1 fitted or bottom sheet (72” W x 84” L + 16” deep pockets), and 2 King pillow cases (21” W x 40” L). Pair california King sheets cottonwith a comforter, duvetcover, and blanket from our home decorcollection.,DEEP POCKETS SHEETS & 360° ELASTIC TO HUG YOUR MATTRESS Let’s talk about our fitted sheets now, shall we? Our deep pocket fitted sheets go easily around an adjustable mattress up to 16 inches & the all-around elastic secures the sheet to the mattress. No need for strappers or grippers to keep them in place at night. The smart tags indicate the long and short sides of the california King sheet set cotton.,100% ECO-FRIENDLY COTTON SHEETS FOR SENSITIVE SKIN If you care about sleeping well, ditch microfiber sheets and sleep on our 100% cotton sheets california King Size. Cotton is natural, eco-friendly, cooling, and super breathable. We source ONLY long-staple cotton that is gentle & soft on your skin. Our california King sheet sets cotton are certified as Standard 100 by OEKO-TEX, which means no harmful chemicals or textile dyes are in your sheets. It’s perfect for you and the kids bedroom.,THE GIFT THAT KEEPS ON GIVING…SLEEP If you’re loo King for the best gift for Mother’s Day, Father’s Day, Christmas, Valentine's Day, Halloween, Weddings, Vacation, and Autumn holidays, why not try our cal King 100% cotton sheets sets? If you don’t like our luxury egyptian cotton bedding linens, you can always exchange them or get a refund. Just make sure to apply for a return/refund within 30 days of purchase as per Amazon guidelines.",8.90E+12,Mayfair Linen
2023-10-16,"NOVSIGHT Truck Cover, Waterproof Truck Full Covers Fit to 232"" L, UV Protection PEVA Cotton Pickup Truck Covers All Weather with Scratch-Proof Reflective Strip, Universal Full Exterior Covers",NOVSIGHT,"About this item 【UNIQUE DESIGN】 - In addition to the high elasticity and strong bearing capacity of the material, NOVSIGHT truck cover can also make the water flow through the cover without leaving a mark, protecting your truck. 【OUTSTANDING MATERIALS】 - Our truck car cover uses PEVA Cotton material. Strong enough, waterproof, and breathable. No afraid of heavy rain or blazing sun. The storage bag is made of 210D Oxford fabric, making it convenient to store the cover when it is not in use. 【UV PROTECTION】 - The high-reflectivity aluminum coating on the truck cover is anti-UV which prevents the car from being overheated. The cotton fleece lining protects the paint against scratches. 【ALL WEATHER PROTECTION】 - Equipped with 4-wheel straps, no fear of windstorms. NOVSIGHT pickup truck cover is windproof, dust-proof, waterproof, and hail-proof, protecting your truck in all weather. And the V-shaped reflective strip shape design can prevent your truck from hitting at night. 【CUSTOMER SERVICE】 - Our waterproof covers are suitable for most pickup trucks. Please measure the size of your truck before purchasing. If you encounter any problems, feel free to contact us and we will solve the problem for you in time. › See more product details",67.27,67,USD,In Stock,94,"Automotive,Exterior Accessories,Covers,Full Car Covers",B0BHZ4FPLF,2,20497,https://www.amazon.com/,https://www.amazon.com/NOVSIGHT-Waterproof-Protection-Scratch-Proof-Reflective/dp/B0BHZ4FPLF,https://m.media-amazon.com/images/I/51wOVG8THwL.__AC_SX300_SY300_QL70_FMwebp_.jpg,8.23 pounds,"FREE delivery Saturday, October 21,Or fastest delivery Wednesday, October 18. Order within 13 hrs 46 mins,FREE delivery Saturday, October 21,Or fastest delivery Wednesday, October 18. Order within 13 hrs 46 mins",4,16.34 x 13.27 x 6.26 inches,12-Oct-22,-27%,"【UNIQUE DESIGN】 - In addition to the high elasticity and strong bearing capacity of the material, NOVSIGHT truck cover can also make the water flow through the cover without leaving a mark, protecting your truck.,【OUTSTANDING MATERIALS】 - Our truck car cover uses PEVA Cotton material. Strong enough, waterproof, and breathable. No afraid of heavy rain or blazing sun. The storage bag is made of 210D Oxford fabric, making it convenient to store the cover when it is not in use.,【UV PROTECTION】 - The high-reflectivity aluminum coating on the truck cover is anti-UV which prevents the car from being overheated. The cotton fleece lining protects the paint against scratches.,【ALL WEATHER PROTECTION】 - Equipped with 4-wheel straps, no fear of windstorms. NOVSIGHT pickup truck cover is windproof, dust-proof, waterproof, and hail-proof, protecting your truck in all weather. And the V-shaped reflective strip shape design can prevent your truck from hitting at night.,【CUSTOMER SERVICE】 - Our waterproof covers are suitable for most pickup trucks. Please measure the size of your truck before purchasing. If you encounter any problems, feel free to contact us and we will solve the problem for you in time.",A52-30,NOVSIGHT
2023-10-16,"Dazzlingrock Collection 14K Round Gemstone & Blue Sapphire Eternity Stackable Anniversary Wedding Band, Rose Gold",Dazzlingrock,"This lovely wedding eternity band ring features Gemstone & blue sapphire in bezel-setting. All blue sapphires are Natural & non-treated, minimum sapphire color is Blue & clarity is Highly Included. All stones are sparkling and 100% natural. All our products with FREE gift box and 100% Satisfaction guarantee. Blue sapphire is very dark blue in color - Color varies from photo. SKU # DR7522-5538",null,288,USD,Usually ships within 11 to 12 days,1,"Clothing, Shoes & Jewelry,Women,Jewelry,Wedding & Engagement,Wedding Bands",B075KGKPGK,1,8992493,https://www.amazon.com/,https://www.amazon.com/Dazzlingrock-Collection-Gemstone-Stackable-Anniversary/dp/B075KF3VB2,https://m.media-amazon.com/images/I/61Nlkxu8d4L.__AC_SY445_SX342_QL70_FMwebp_.jpg,null,FREE delivery November 2 - 6.,5,2 x 2 x 1 inches,11-Sep-17,null,"Other ring sizes may be shipped sooner. Most rings can be resized.,Items is smaller than what appears in photo. Photo enlarged to show detail,Satisfaction Guaranteed. Return or exchange any order within 30 days. Blue sapphire is very dark blue in color - Color varies from photo. Color may varies from photo.,Color stone may have inclusions and external blemishes visible to the naked eye,Dazzlingrock 90 Day Warranty - We stand behind our products. If you lose an accent stone or your setting is damaged during NORMAL wear, we will fix it for FREE. Please read our About us page for more info",DR7522-5538-P,Dazzlingrock
2023-10-16,"Car Sun Visor Organizer, Wisdompro Vehicle Auto Interior Accessories Storage Pouch Car Registration Holder with Elastic Strap for Sunglass, Documents, Cards, Pen, Drivers License, etc. (Black)",Wisdompro,"1 Pack High Quality Multi-Pocket Car Sun Visor Organizer & Car Registration Holder - A Great Auto Interior Accessories       Universal Size Outer dimensions: 6.7"" x 11.8""(17cm x 30cm) -fit for most car visor and does not affect the use of sun visor. With Side Large Zipper Pouch Large enough to keeps your registration and insurance documents an other paperworks well organized. Durable Elastic Strap Two strong elastic strap can be easily, firmly and securely attache to your car visor.   Wisdompro car sun visor organizer holder is made of high quality oxford cloth and durable High elasticity strap. Build with: 1 side zipper storage poouh, 1 deep slip mesh pocket 1 middle size mesh pocket 1 large size oxford cloth pocket 1 credit card holder mesh pocket 1 convenient sunglass holder 1 pen loop.   Car Visor CD Holder Car Insurance and Registration Holder Car Registration Holder Bling Car Coasters 2 Pack Bling Car Coasters Handicap Placard Holder for Auto Material: Oxford Cloth PU leather + PVC PU leather + PVC PVC PVC Oxford Cloth + PVC Wisdompro Sunglass Holder Pouch for Car Sun Visor Wisdompro Car Sun Visor Organizer Material Soft Stretchy Cloth and Oxford Cloth Oxford Cloth",null,13,USD,In Stock,278,"Automotive,Interior Accessories,Consoles & Organizers,Visor Accessories",B0BGK8C7JT,1,137098,https://www.amazon.com/,https://www.amazon.com/Organizer-Wisdompro-Accessories-Registration-Documents/dp/B08DNK6HZM,https://m.media-amazon.com/images/I/81w8sf9wjML.__AC_SY445_SX342_QL70_FMwebp_.jpg,3.52 ounces,"FREE delivery Monday, October 23 on orders shipped by Amazon over $35,Or fastest delivery Friday, October 20. Order within 12 hrs 34 mins",5,"11.8""L x 6.7""W",27-Jul-20,null,"Built in 1 large zipper pocket, 4 side accessory pockets for miscellaneous items, along with the pen organizer and sunglass holder.,Made of high quality oxford cloth and durable elastic strap which can be easily, firmly and securely attache to your car visor.,Outer dimensions 6.7"" x 11.8""(17cm x 30cm) -Universal fit for most car visor and does not affect the use of sun visor.,Perfect car sun visor organizer holder, everything will be arranged in the right place which makes your car look tidy and well organized.,Wisdompro Retail Package includes 1 x Car Sun Visor Organizer",W-1xCarSunVisorOrganizer-Black-AMZ,Wisdompro
2023-10-16,"Heated Blanket Throw 60"" x 60"" Round Electric Blanket Double Sided Ultra Thick Flannel, 5 Heat Levels, 10 Hours Auto-off, Burritos Heating Blanket Funny Realistic Food Heated Throw, Machine Washable",Yokimisu,"This heating blanket comes with great safety system including overheat protection system and automatic shut off system, which can constantly monitors the temperature of the blanket, If the blanket reaches a certain dangerous temperature, the system will automatically turn off the blanket. When you finally find time to relax after a hard day at work or at home, usually in the evening to read or watch TV, this can be the time when your heating is on and energy bills can soar Why not turn the heating down or turn it off and use one of our electric heated throws or heated blankets? This will save you money without spending a fortune on central heating bills!   Burritos Tortilla Heated Throw Blanket 60in double sided fuzzy flannel fabric, keeps you warm and cozy all year long. double-side design offers you different senses of softness.   Stay Comfortable,Stay Warm       5 Heating Levels 280GM Double Sided Thick Flannel 10 Hours Auto off Timer   This heated throw blanket has comfort ultra soft silky plush Reversible with high quality，heating filament that runs throughout the heated blanket throw to provide you with the maximum warmth and comfort.     Great Gift for Your Familys Great gift choice on every important life moments as birthday, anniversary and retirement, as well be the picked one of the Holiday Gift Planning for grand festivals, such as Mother's Day, Father's Day, Thanksgiving, Christmas.",36.96,30,USD,In Stock,87,"Home & Kitchen,Bedding,Blankets & Throws,Electric Blankets",B0B82M739K,1,137611,https://www.amazon.com/,https://www.amazon.com/Electric-Auto-off-Burritos-Realistic-Washable/dp/B0B82M739K,https://m.media-amazon.com/images/I/81ZqgtwBklL.__AC_SX300_SY300_QL70_ML2_.jpg,3.74 pounds,"FREE delivery Saturday, October 21 on orders shipped by Amazon over $35,Or fastest delivery Wednesday, October 18. Order within 12 hrs 45 mins",5,"60""L x 60""W",29-Jul-22,-19%,"【Burritos Tortilla Heated Throw Blanket】60in double sided fuzzy flannel fabric, keeps you warm and cozy all year long. double-side design offers you different senses of softness.,【Cool Gift for This Winter】This stylish and innovative Mexican burritos tortilla blanket is a cute gifts for teenagers boyfriend, girlfriend or someone you loved. Suitable for parties, camping, various festivals, various scenes.,【Simple Operation】This electric blanket has 5 heating levels and 10 hours auto off timer. You can fall asleep in the warmth without any further concern.,【Safe Protection & Professional Certification】Using PTC/NTC heating wire provides the perfect temperature for deep, relaxing sleep and is equipped with professional overheating and overcurrent protection system to ensure your safety, heated blanket is double certified by ETL and FCC, heating up quickly and evenly, which can make you feel warm in minutes, safe and reliable.,【Machine & Hand Washable】This electric blanket can be machine washed or hand washed, please ensure the main unit of the blanket is disconnected with the controller.",YHB-R60,Yokimisu
2023-10-16,New Balance Men's Composite Toe 589 V1 Industrial Shoe,New Balance,"The New Balance 589v1 work shoe for men delivers protective comfort in a design that effortlessly takes you from the job site to post-work errands. This non-slip shoe has an EVA insert and REVlite midsole to offer all-day comfort. Plus, a durable composite toe-protecting cap, and a sole with electrical hazard protection, makes light work of any job. New Balance, is dedicated to helping athletes achieve their goals. It's been their mission for more than a century. It's why they don't spend money on celebrity endorsements. They spend it on research and development. It's why they don't design products to fit an image. They design them to fit. New Balance is driven to make the finest shoes for the same reason athletes lace them up: to achieve the very best.",119.99,79,USD,Only 1 left in stock - order soon.,4210,"Clothing, Shoes & Jewelry,Men,Uniforms, Work & Safety,Shoes,Work & Utility,Shoes",B07RMWCWWP,4,27770,https://www.amazon.com/,https://www.amazon.com/New-Balance-Mens-589V1-Training/dp/B01N0JFM9T,https://m.media-amazon.com/images/I/81OIvaHDZBL.__AC_SY395_SX395_QL70_ML2_.jpg,null,"FREE delivery Wednesday, October 25",4,13.9 x 10.9 x 5.1 inches; 1.3 Pounds,17-Oct-14,-34%,"100% Textile,Imported,Rubber sole,Slip-resistant rubber outsole,Engineered knit,Electrostatic dissipative protection,Synthetic and textile upper for durability,Lace closure offers a snug, secure fit",MID589O1,New Balance
2023-10-16,"Rico Industries NFL Embroidered Genuine Leather Tri-fold Wallet 3.25"" x 4.25"" - Slim",Rico Industries,"This attractive looking Embroidered Black Leather Trifold Wallet by Rico Industries measures approximately 3-inches by 4-inches. It is decorated with an embroidered full team colored logo and features multiple card slots, ID display slot and bill pocket. This durable wallet with a functional trifold style ensures that your belongings are safe and secure, and is built to withstand general wear and tear. Makes for an excellent gift.",39.99,38,USD,Only 2 left in stock - order soon.,5075,"Sports & Outdoors,Fan Shop,Bags, Packs & Accessories,Wallets",B001PR0PV6,4,21963,https://www.amazon.com/,https://www.amazon.com/Rico-Industries-Unisex-Adult-Embossed-Leather/dp/B07KT27VCZ,https://m.media-amazon.com/images/I/81Gv1x6zNfL.__AC_SX300_SY300_QL70_FMwebp_.jpg,0.02 Pounds,"FREE delivery Monday, October 23,Or fastest delivery Friday, October 20. Order within 11 hrs 53 mins",5,5.6 x 4.9 x 1.2 inches,2-Oct-03,-5%,"Leather Trifold Wallet,Decorated with Embroidered Full Team Colored Logo,Features Multiple Card Slots, ID Display Slot and Bill Pocket,Functional Fold-Style Wallet to Keep Belongings Safe and Secure,Durable Wallet Built to Withstand General Wear and Tear,Sport type Football",null,"Rico Industries, Inc."
2023-10-16,"VENA vCommute Wallet Case Compatible with Apple iPhone 14 Pro (6.1""-inch), (Military Grade Drop Protection) Flip Leather Cover Card Slot Holder with Kickstand - Blue",VENA,"Patented Wallet Case Compatible with iPhone 14 Pro (6.1"") With Vena's patented vCommute wallet case, conveniently store up to 3 cards such as your ID or credit/debit cards, in the hidden card holder slot on the back of the case. Better yet, vCommute even works with Apple Pay. Compatible with iPhone 14 Pro (6.1"").     Precise Craftsmanship, Detailed Design The vCommute credit card case is designed with precision cut-outs and provides effortless access to all ports, buttons, and features of your phone. The power and volume buttons are crafted to maintain the same great tactile feedback as your phone's buttons.   Military Grade Drop Protection with CornerGuard Technology Made from premium polycarbonate (PC) and shock-absorbing thermoplastic polyurethane (TPU), this case with credit card holder has been drop tested to meet MIL-STD 810G-516.6, surviving 26 drops from 8 feet high. With CornerGuard technology, it disperses the force from shock and impact throughout the case.   Multi-Angle Magnetic-Lock Stand This unique and versatile card holder case features a tough leather cover that folds up to a kickstand, giving you the convenience to watch videos and movies at your desired angle.   Magnetic Car Phone Mount Friendly The tough leather flap is compatible with magnetic car phone mounts – no additional plate or adhesive needed. Note: 1. The cardholder can store up to 3 cards (subject to the thickness of your cards). 2. This case is NOT compatible with MagSafe Charger. Compatibility: iPhone 14 Pro (6.1"") Vena vCommute Wallet Case Vena vCommute Pro Wallet Case Vena vArmor Rugged Case Vena vLove Design Case Vena Magsafe Magnetic Wallet Vena 10,000 mAh Power Bank Compatibility Apple iPhone 14 Pro (6.1-inch) Apple iPhone 14 Pro (6.1-inch) Apple iPhone 14 Pro (6.1-inch) Apple iPhone 14 Pro (6.1-inch) All Apple iPhone 14 / 13 / 12 (Except iPhone 13 Mini / 12 Mini) Universal Drop Protection Military Grade Protection - Meets military drop-test standard (MIL-STD 810G-516.6), surviving 26 drops from 8 feet high. Military Grade Protection - Meets military drop-test standard (MIL-STD 810G-516.6), surviving 26 drops from 8 feet high. Military Grade Protection - Meets military drop-test standard (MIL-STD 810G-516.6), surviving 26 drops from 8 feet high. CornerGuard Technology- All four corners of the case absorb and disperse force Screen Protection ✓ ✓ ✓ ✓ Slim Profile ✓ Built-In Kick Stand ✓ ✓ Yes with holster Wireless Charging With flap open (Does not work with MagSafe charger) Detachable magnetic wallet allows Magsafe and other wireless charger Compatible with MagSafe and other wireless charger Compatible with MagSafe and other wireless charger Compatible with Vena vCommute Pro Wallet Case Built-in MFi Certified Lightning cable and USB-C cable MagSafe Car Mount ✓ ✓ ✓ ✓ Unique Features Holds up to 3 cards in hidden compartment. A utilitarian design with magnetic tri-fold flap offers durability, security and practicality. The tri-fold flap works as a kickstand. Holds up to 3 cards in hidden compartment. A utilitarian design with magnetic tri-fold flap offers durability, security and practicality. The tri-fold flap works as a kickstand. Maximum protection with belt clip holster. Compatible with most MagSafe accessories. Hybrid case with heart shape cutout Holds up to 3 cards in hidden compartment. A utilitarian design with magnetic tri-fold flap offers durability, security and practicality. The tri-fold flap works as a kickstand. [MFi Certified] Power bank with 10,000mAh battery capacity, including 4 output and 2 input | 18W High speed charging - Quick Charge 3.0 & Power Delivery",49.99,25,USD,In Stock,414,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Flip Cases",B0BFXQ11RC,2,7751,https://www.amazon.com/,https://www.amazon.com/VENA-vCommute-Compatible-Protection-Kickstand/dp/B0BFXQ11RC,https://m.media-amazon.com/images/I/81fSIyhSTFL.__AC_SX300_SY300_QL70_FMwebp_.jpg,3.2 ounces,"FREE delivery Monday, October 23 on orders shipped by Amazon over $35,Or fastest delivery Wednesday, October 18. Order within 12 hrs 46 mins",5,7 x 3.75 x 0.75 inches,20-Sep-22,-50%,"[PATENTED WALLET CASE COMPATIBLE WITH iPhone 14 Pro (6.1"")] vCommute combines functionality and protection. The hidden card slot securely stores IDs, credit or debit cards, or even transit cards; plus it does not interfere with Apple Pay. Compatible with iPhone 14 Pro (6.1"").,[MULTI-ANGLE MAGNETIC LOCK STAND] The foldable leather flap on the back of the case doubles as a kickstand so you can watch videos at desired angle and comfort.,[MILITARY GRADE DROP PROTECTION WITH CORNERGUARD(TM) TECHNOLOGY] Dual-layer polycarbonate and TPU with CornerGuard(TM) meets military drop-test standard (MIL-STD 810G-516.6), surviving 26 drops from 8 feet high.,[PRECISE CRAFTMANSHIP, DETAILED DESIGN] Precise cutouts and great tactile buttons designed to maintain the same great tactile feedback from your phone’s buttons.,[COMPATIBLE WITH MAGNETIC CAR MOUNTS] This wallet case comes with metal plates incorporated in the flap, therefore no additional plate or adhesive is needed.",VN2178,Vena
2023-09-26,Natori Feathers Contour Plunge Bra,Natori Women's IA,Exceptional fit and support define this comfortable T-shirt bra designed with Natori's signature Feathers lace that adds a little romance to the everyday. The contoured plunge cups provide a flattering shape while elastic-edged stretch-lace wings hug the figure securely without digging in.   Natori Feathers Plunge Bra Natori Features and benefits   Sexy Contour Plunge Great for open necklines   Forgiving cup mesh fabric Forgiving cup mesh fabric & pad molds to your shape   Feathers Lace Wide Signature Feathers Lace on the wings provides smoothing & comfort   Adjustable Straps Fully adjustable straps to fit all body types Feathers Plunge Comparison Chart Full Fit Demi Lace Adjustable straps Full Fit Demi Lace Adjustable straps Full Fit Demi Lace Adjustable straps Full Fit Demi Lace Adjustable straps Previous page Bliss Perfection Refined Feathers Strapless Pure Luxe Next page Learn More Learn More Learn More Learn More Natori Size Chart,null,72,USD,Only 4 left in stock - order soon,2010,"Clothing, Shoes & Jewelry,Women,Clothing,Lingerie, Sleep & Lounge,Lingerie,Bras,Everyday Bras",B01GRVW48Q,3,23107,https://www.amazon.com/,https://www.amazon.com/Natori-Feathers-Contour-Plunge-730023/dp/B003MQMTZ8,https://m.media-amazon.com/images/I/819ZU3-X+uL._AC_SX342_SY445_.jpg,null,"FREE delivery Monday, October 2,Or fastest delivery Thursday, September 28. Order within 12 hrs 1 min",4,1 x 1 x 1 inches; 2.08 Ounces,6-Feb-09,null,"Mesh 84% Nylon, 16% Lycra,Imported,Hook and Eye closure,Hand Wash Only,Contour plunge with smooth contour pad and molded sheer mesh outer cover with lace trim at neckline,Lace center and backs frame the body,Forgiving cup fabric and pad that molds to your shape,Adjustable stretch straps",730023,Natori Women's IA
